,Om,H0,b,M
6836,0.286671230388777,68.7744486886578,0.677439713761957,-19.3977241372107
6837,0.283903648227079,69.3391370398966,0.682028970455075,-19.3764968647188
6838,0.281676233037854,68.9508870922401,0.680781109952415,-19.3913289943726
6839,0.281714304565881,69.1809755555019,0.68731452908548,-19.3841326602413
6840,0.284273658867732,68.8966650178275,0.677989444030258,-19.3943975072673
6841,0.290954478294227,68.6791324815765,0.675943754242464,-19.3985236467584
6842,0.289933343535633,68.775991704179,0.677881381909585,-19.3899336471309
6843,0.281391736958619,69.2815036986763,0.683993205096859,-19.3785532306591
6844,0.286668954407336,68.8218378040873,0.676104609600645,-19.39606580889
6845,0.290057995200859,68.8565486363615,0.673108069767483,-19.392114802727
6846,0.286968261307154,68.8944597713205,0.676795193104717,-19.3870716165376
6847,0.289373610984765,68.8487682064979,0.672578676790634,-19.3924275513009
6848,0.288676005512588,68.7062219850148,0.680998356242938,-19.398189866925
6849,0.283977214882901,68.9434192486591,0.683129676929138,-19.3933401419035
6850,0.290805748086223,68.7317950901609,0.676832517113929,-19.396932991566
6851,0.283416282158713,69.2761628652271,0.677702488370869,-19.3802283723618
6852,0.287056133151835,69.2083593020118,0.678129032419057,-19.380487905289
6853,0.281429648805749,69.2235644249743,0.678748905517688,-19.3822170214319
6854,0.29038744660621,68.6268888527404,0.672298069562956,-19.395597274513
6855,0.29242503830375,68.5762734304964,0.673248064584513,-19.400006452259
6856,0.288779580368976,69.1054087771359,0.679176521341162,-19.3831828736931
6857,0.288282416238216,68.9172581962716,0.680998607396792,-19.3865732322125
6858,0.280965037918255,69.387064398296,0.682357940039344,-19.3792033003861
6859,0.28402270631485,68.785452262328,0.67870379012529,-19.394351101533
6860,0.289818789688303,68.6616833689292,0.679344455749587,-19.3992061833469
6861,0.289604358697658,68.6494299511638,0.671813579213341,-19.3961773150068
6862,0.283828434592436,69.0531580506953,0.678977032212861,-19.3901422593402
6863,0.289730601468086,68.5938918624725,0.679351551807808,-19.3972146331971
6864,0.289079130397681,68.9201300356684,0.677451080670608,-19.3858108849873
6865,0.285781381758486,69.0235774615905,0.684917687839686,-19.3889692018792
6866,0.290626546673534,68.5872769260499,0.672437784976355,-19.3968913682877
6867,0.290673439837452,68.6899340307393,0.673297702033125,-19.3928534622523
6868,0.287478125307011,68.9473798979133,0.683779492964627,-19.3875585050986
6869,0.288690402655184,68.9767424440467,0.679641309917519,-19.384640723197
6870,0.281037771429197,69.1175216118686,0.685613131151556,-19.3850855553716
6871,0.289027848830103,68.7979716780154,0.673476848565294,-19.3950524509339
6872,0.288335696178193,68.5677177930777,0.676355397385531,-19.4019190506701
6873,0.280944940552289,69.2794156040048,0.68509731015409,-19.3834148022515
6874,0.284668618927035,69.1431371690854,0.675560772867761,-19.3839190063973
6875,0.291296324511873,68.8187985510851,0.673079529779447,-19.3897976812817
6876,0.29094316769292,68.7898928914048,0.677552082227525,-19.3946285938165
6877,0.290165334578204,68.8208948627304,0.677261110525001,-19.394442853876
